id_sesion,fecha,no_acta,periodo,punto_n,punto_numeral,punto_texto,pdf_url
2018-2021-68,2020-01-08,68,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la suscripción del Convenio de Colaboración entre el Ayuntamiento de Colima y el Centro de Bachillerato Tecnológico Agropecuario No. 148, “Elias Antonio Lozano Merino”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/02/acta-n-68.pdf
2018-2021-68,2020-01-08,68,2018-2021,8,VIII,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/02/acta-n-68.pdf
2018-2021-68,2020-01-08,68,2018-2021,9,IX,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/02/acta-n-68.pdf
2018-2021-50,2019-10-15,50,2018-2021,1,I,Lista de presentes.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-50.pdf
2018-2021-50,2019-10-15,50,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-50.pdf
2018-2021-50,2019-10-15,50,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-50.pdf
2018-2021-50,2019-10-15,50,2018-2021,4,IV,"Lectura y aprobación en su caso, del Acta de Cabildo N° 48.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-50.pdf
2018-2021-50,2019-10-15,50,2018-2021,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar las transferencias presupuestales solicitadas por el Tesorero Municipal en el Oficio 02-TMC-200/2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-50.pdf
2018-2021-50,2019-10-15,50,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado de Colima los resultados de la Cuenta Pública del mes de Septiembre del 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-50.pdf
2018-2021-50,2019-10-15,50,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Punto de Acuerdo que propone autorizar la comparecencia del Ayuntamiento a solicitud del Congreso del Estado respecto a la petición que el Poder Ejecutivo del Estado le hiciera para conservar el servicio público de agua potable, drenaje, alcantarillado, tratamiento y disposición de aguas residuales.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-50.pdf
2018-2021-50,2019-10-15,50,2018-2021,8,VIII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-50.pdf
2018-2021-67,2019-12-23,67,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-67.pdf
2018-2021-67,2019-12-23,67,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-67.pdf
2018-2021-67,2019-12-23,67,2018-2021,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-67.pdf
2018-2021-67,2019-12-23,67,2018-2021,4,IV,"Lectura y aprobación en su caso, del Acta de Cabildo N° 66.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-67.pdf
2018-2021-67,2019-12-23,67,2018-2021,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Proyecto de Presupuesto Anual de Egresos del Municipio de Colima, Colima para el Ejercicio Fiscal 2020.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-67.pdf
2018-2021-67,2019-12-23,67,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Reglamento que Regula la Entrega de Apoyos o Ayudas Sociales que otorga el Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-67.pdf
2018-2021-67,2019-12-23,67,2018-2021,7,VII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-67.pdf
2018-2021-49,2019-10-09,49,2018-2021,1,I,Lista de presentes.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,4,IV,"Lectura y aprobación en su caso, del Acta de Cabildo N° 48.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,5,V,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de tres licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba declarar la extinción de 28 licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas alcohólicas, por no haberse refrendado.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Estrategia de Resiliencia del Municipio de Colima con el carácter de disposición normativa de observancia general en el ámbito municipal.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Municipalización de las Etapas 5, 6 y 7 del Fraccionamiento “PASEO DE LA CANTERA”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba desincorporar del patrimonio municipal el lote número 14, de la manzana 001, ubicado en la calle 25 de Julio N° 137, de la Colonia Ignacio Zaragoza, con clave catastral 02-01-52-001-014-000, para ser escriturado a favor de la C. Josefina Segundo Reyes.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba declarar como recinto ferial el espacio público denominado Parque Niños Héroes de Chapultepec “El Rodeo”, ubicado en el Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,12,XII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Reglamento de Fomento a las Organizaciones de la Sociedad Civil del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,13,XIII,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-49,2019-10-09,49,2018-2021,14,XIV,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-49.pdf
2018-2021-66,2019-12-23,66,2018-2021,1,I,Lista de presentes.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 55, 56, 57 y 58.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,5,V,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de una licencia para el funcionamiento de establecimiento comercial con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Extinción de 27 Licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Programa Parcial de Urbanización “IMPULSORA”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Modificación al Programa de Desarrollo Urbano del Centro de Población Colima específicamente de los predios con clave catastral 02-01-04-145-019-000, 021, 022, 023, 024, 025, 026, 027, 028, 029, 030 y 031 del Fraccionamiento “LOMAS RESIDENCIALES”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza incrementar el Presupuesto de Egresos Municipal por la cantidad de $950,300.00 y la inclusión de la obra “Cruce Seguro” en el POA 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,11,XI,"Lectura, discusión y aprobación en su caso, del Punto de Acuerdo presentado por la Regidora Claudia Rossana Macías Becerril, respecto al Programa de Trabajo Municipal de Promoción de la Salud.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,12,XII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza el subsidio por un monto de $4´110,000.00 de manera extraordinaria a cuatro Organismos Públicos Descentralizados del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,13,XIII,Presentación del Calendario Trimestral de Sesiones Ordinaras de Cabildo correspondiente a los meses de Enero a Abril del 2020.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,14,XIV,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-66,2019-12-23,66,2018-2021,15,XV,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2020/01/acta-n-66.pdf
2018-2021-48,2019-09-25,48,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 46 y 47.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,5,V,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de tres Licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la PRIMERA MODIFICACION AL PROGRAMA PARCIAL DE URBANIZACION DEL FRACCIONAMIENTO “ALBATERRA”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,8,VIII,Presentación del Calendario Trimestral de Sesiones Ordinarias correspondiente a los meses de octubre 2019 – enero 2020.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar apertura de cuenta y ampliación al presupuesto de Egresos 2019 de los recursos derivados de la Red Global de las 100 Ciudades Resilientes del convenio celebrado con Rockefeller Philantropy Advisors, Inc. (fundación Rockeferrer).",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la convocatoria para otorgar la PRESEA AL MERITO DOCENTE “PROFR. JORGE CASTELL GUERRERO 2019”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,11,XI,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-48,2019-09-25,48,2018-2021,12,XII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-48.pdf
2018-2021-47,2019-09-13,47,2018-2021,1,I,Lista de presentes.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,4,IV,"Lectura y aprobación en su caso, del Acta de Cabildo N° 46.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar las transferencias Presupuestales solicitadas por el Tesorero Municipal en Oficio 02-TMC-169/2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la solicitud de ampliación del Presupuesto de Egresos por la cantidad de $10´648,066.46.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado la Cuenta Pública del mes de Agosto de 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Incorporación Municipal Anticipada de la Etapa 2 del Fraccionamiento “FRANCISCO ZARAGOZA VAZQUEZ”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la “MODIFICACION A LA ZONIFICACION Y LOTIFICACION DE LOS LOTES CON CLAVE CATASTRAL 02-01-06-163-001-000 y 02-01-06-163-002-000 DE EQUIPAMIENTO INSTITUCIONAL (EI) A CORREDOR URBANO MIXTO INTENSIDAD MEDIA (MD-2).",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la FE DE ERRATAS al artículo 6 del Programa Parcial de Urbanización “Gas Tepames”, aprobado en Sesión Ordinaria de Cabildo del 8 de noviembre del 2016.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-47,2019-09-13,47,2018-2021,11,XI,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-47.pdf
2018-2021-46,2019-09-11,46,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 43, 44 y 45.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,5,V,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la desincorporación del Patrimonio Municipal de los predios ubicados en el Fraccionamiento Los Jazmines, con clave catastral 02-01-19-262-001-000 y 02-01-19-262-002-000, para ser donados a título gratuito al Organismo Público Descentralizado Archivo Histórico del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Contrato de Comodato entre el Ayuntamiento de Colima y el C. JUAN RAMON VALDIVIA AVIÑA del inmueble ubicado en la calle Longinos Banda S/N, de la Colonia La Albarrada.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la desincorporación del patrimonio municipal del lote 7 de la manzana 001 de la Colonia Ignacio Zaragoza y su escrituración a favor del C. SIXTO ACEVES APOLINAR.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la desincorporación del Patrimonio Municipal y enajenación de 838 bienes muebles, mediante adjudicación directa.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de seis licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba suscribir un Convenio de Colaboración entre el Ayuntamiento de Colima y el Centro de Estudios Universitarios Vizcaya de las Américas, Campus Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,12,XII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Municipalización de las Etapas 3 y 4 del Fraccionamiento “Paseos de la Hacienda”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,13,XIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Incorporación Municipal Anticipada de la Etapa 1 del Fraccionamiento denominado “Las Encinas Residencial”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,14,XIV,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Programa Parcial de Urbanización del Fraccionamiento “Hacienda el Balcón”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,15,XV,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-46,2019-09-11,46,2018-2021,16,XVI,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-46.pdf
2018-2021-45,2019-08-28,45,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,2,II,Declaración de quórum legal e instalación de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,3,III,Lectura del orden del día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 43 y 44.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,5,V,Entonación del Himno Nacional.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,6,VI,"Intervención de la Regidora C. Claudia Rossana Macías Becerril, Presidenta de la Comisión de Salud Pública y Grupos Vulnerables.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,7,VII,Entrega de los Reconocimientos por parte del Presidente Municipal C.P. Leoncio Alfonso Morán Sánchez a los ganadores del premio al “Adulto en Plenitud del año 2019” y “Adulto en Plenitud de Más de 100 Años de Edad 2019”.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,8,VIII,Intervención de un representante de los homenajeados.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,9,IX,"Mensaje del C. Presidente Municipal, C.P. Leoncio Alfonso Morán Sánchez.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-45,2019-08-28,45,2018-2021,10,X,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-45.pdf
2018-2021-44,2019-08-21,44,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 42 y 43.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,5,V,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de siete licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,7,VII,"Toma de Protesta y entrega de Nombramiento al C. Jesús Álvarez Lepe, como Comisario Municipal de El Amarradero.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la modificación al Programa Parcial de Desarrollo Urbano del Centro de Población de la CAPACHA fracción del predio el Añil.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,9,IX,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-44,2019-08-21,44,2018-2021,10,X,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/10/acta-n-44.pdf
2018-2021-43,2019-08-15,43,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 42.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el nuevo Reglamento Interior del Sistema para el Desarrollo Integral de la Familia en el Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar las transferencias presupuestales, solicitadas por el Tesorero Municipal en el Oficio 02-TMC-158/2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado de Colima los resultados de la Cuenta Pública del mes de Julio del 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza una aportación extraordinaria al Organismo Público Descentralizado Archivo Histórico del Municipio de Colima, para concluir el proyecto Cápsula del Tiempo 2018-2118.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la Modificación del Programa Parcial de Urbanización del Fraccionamiento “PUERTA DEL VALLE”, dejando sin efecto la del 13 de octubre del 2018.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
